application_key,facility,outfall,parameter,monitoring_period,reported_value,numeric_limit,applicable_requirement,comparison_status,monitoring_status,unresolved_reason,evidence_status,nodi_code,has_reported_value,is_numeric_comparison_candidate,monitoring_condition,pass_fail_reported
measurement:dmr_form_value_id=3896611089,NM0000116,001,01042,2024-10-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612887,NM0000116,001,01042,2024-10-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611098,NM0000116,001,01042,2024-11-30,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612888,NM0000116,001,01042,2024-11-30,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611107,NM0000116,001,01042,2024-12-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612889,NM0000116,001,01042,2024-12-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611116,NM0000116,001,01042,2025-01-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612890,NM0000116,001,01042,2025-01-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611125,NM0000116,001,01042,2025-02-28,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612891,NM0000116,001,01042,2025-02-28,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611134,NM0000116,001,01042,2025-03-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612892,NM0000116,001,01042,2025-03-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611143,NM0000116,001,01042,2025-04-30,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612893,NM0000116,001,01042,2025-04-30,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611152,NM0000116,001,01042,2025-05-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612894,NM0000116,001,01042,2025-05-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611161,NM0000116,001,01042,2025-06-30,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612895,NM0000116,001,01042,2025-06-30,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611170,NM0000116,001,01042,2025-07-31,.0015,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896612896,NM0000116,001,01042,2025-07-31,.0015,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896611179,NM0000116,001,01042,2025-08-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896612897,NM0000116,001,01042,2025-08-31,,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611188,NM0000116,001,01042,2025-09-30,.075,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129866,EXCEEDANCE,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896612898,NM0000116,001,01042,2025-09-30,.075,.011,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129903,EXCEEDANCE,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896611090,NM0000116,001,01105,2024-10-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613027,NM0000116,001,01105,2024-10-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613028,NM0000116,001,01105,2024-10-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613029,NM0000116,001,01105,2024-10-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611099,NM0000116,001,01105,2024-11-30,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613030,NM0000116,001,01105,2024-11-30,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613031,NM0000116,001,01105,2024-11-30,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613032,NM0000116,001,01105,2024-11-30,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611108,NM0000116,001,01105,2024-12-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613033,NM0000116,001,01105,2024-12-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613034,NM0000116,001,01105,2024-12-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613035,NM0000116,001,01105,2024-12-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611117,NM0000116,001,01105,2025-01-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613036,NM0000116,001,01105,2025-01-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613037,NM0000116,001,01105,2025-01-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613038,NM0000116,001,01105,2025-01-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611126,NM0000116,001,01105,2025-02-28,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613039,NM0000116,001,01105,2025-02-28,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613040,NM0000116,001,01105,2025-02-28,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613041,NM0000116,001,01105,2025-02-28,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611135,NM0000116,001,01105,2025-03-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613042,NM0000116,001,01105,2025-03-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613043,NM0000116,001,01105,2025-03-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613044,NM0000116,001,01105,2025-03-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611144,NM0000116,001,01105,2025-04-30,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613045,NM0000116,001,01105,2025-04-30,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613046,NM0000116,001,01105,2025-04-30,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613047,NM0000116,001,01105,2025-04-30,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611153,NM0000116,001,01105,2025-05-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613048,NM0000116,001,01105,2025-05-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613049,NM0000116,001,01105,2025-05-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613050,NM0000116,001,01105,2025-05-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611162,NM0000116,001,01105,2025-06-30,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613051,NM0000116,001,01105,2025-06-30,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613052,NM0000116,001,01105,2025-06-30,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613053,NM0000116,001,01105,2025-06-30,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611171,NM0000116,001,01105,2025-07-31,.13,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896613054,NM0000116,001,01105,2025-07-31,.13,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896613055,NM0000116,001,01105,2025-07-31,0,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896613056,NM0000116,001,01105,2025-07-31,0,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896611180,NM0000116,001,01105,2025-08-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613057,NM0000116,001,01105,2025-08-31,,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613058,NM0000116,001,01105,2025-08-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896613059,NM0000116,001,01105,2025-08-31,,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,UNRESOLVED_SEMANTIC,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code;nodi_code_semantics,UNRESOLVED_SEMANTIC,C,0,0,,
measurement:dmr_form_value_id=3896611189,NM0000116,001,01105,2025-09-30,9.9,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129863,EXCEEDANCE,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896613060,NM0000116,001,01105,2025-09-30,9.9,.75,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129906,EXCEEDANCE,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896613061,NM0000116,001,01105,2025-09-30,0,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129904,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
measurement:dmr_form_value_id=3896613062,NM0000116,001,01105,2025-09-30,0,.78,permit_limit_row:limit_set_schedule_id=3600833510|limit_value_id=3610129905,WITHIN_LIMIT,FREQUENCY_UNINTERPRETED,limit_sample_type_code;monitoring_frequency_code,DETERMINATE,,1,1,,
